physician_id,npi,first_name,last_name,specialty,territory_id,city,state,years_in_practice,medical_school
PH-1954,9551330591,Michael,Davis,Nephrology,T-025,Clarkstad,DE,12,"Padilla, Rangel and Johnson Medical School"
PH-1955,6745136365,Jessica,Smith,Family Practice,T-033,Jessicaview,CA,28,Young-Andrade Medical School
PH-1956,2234267870,Victoria,Gonzalez,Endocrinology,T-005,East Cynthia,ND,28,Taylor Inc Medical School
PH-1957,7189935475,Natalie,Best,Oncology,T-005,North Rebeccamouth,WA,34,Gould-Henderson Medical School
PH-1958,7311493310,Wendy,Gordon,Hospitalist,T-013,East Brian,NE,39,"Wang, Harrington and Perkins Medical School"
PH-1959,4003818036,Kenneth,Crane,Hospitalist,T-014,Lake Benjaminton,DC,11,Mason LLC Medical School
PH-1960,1408170284,Teresa,Brown,Hospitalist,T-004,Patelborough,HI,33,Campbell PLC Medical School
PH-1961,9703204347,Jonathan,Ramsey,Internal Medicine,T-008,Kevinville,AZ,37,Ward-Harrell Medical School
PH-1962,0460104131,Jimmy,Richardson,Emergency Medicine,T-010,Duncanberg,AR,15,"Kennedy, Daugherty and Thomas Medical School"
PH-1963,2395672176,Laura,Jones,Rheumatology,T-005,Espinozamouth,NM,29,Alvarez-Kim Medical School
PH-1964,5138771239,Amanda,Patel,Family Practice,T-010,New Stephen,SC,12,Williams PLC Medical School
PH-1965,7304519455,Jocelyn,Ortiz,Hospitalist,T-031,Lake Jillmouth,MP,18,"Walker, Wilson and Peters Medical School"
PH-1966,0796403157,Linda,Hicks,Cardiology,T-036,New Daniel,ND,25,"Nguyen, Stanley and Cortez Medical School"
PH-1967,0544933927,Christopher,Elliott,Family Practice,T-034,Anthonychester,IN,36,"Edwards, Fisher and Bryant Medical School"
PH-1968,2071537842,Brian,Woodard,Neurology,T-009,Faithstad,VA,18,Campos-Nunez Medical School
PH-1969,4407896778,Nancy,Medina,Rheumatology,T-034,Lake Jennifer,VA,14,Proctor Inc Medical School
PH-1970,0072040947,Kathleen,Jones,Family Practice,T-015,Port Glennfurt,CT,28,"Wallace, Barnett and Medina Medical School"
PH-1971,0410486671,Alejandra,Scott,Internal Medicine,T-012,Eduardochester,DC,5,Turner-Valentine Medical School
PH-1972,7049867110,Tina,Shaw,Internal Medicine,T-001,Osbornebury,IA,39,Nguyen Inc Medical School
PH-1973,4430732466,Kendra,Knight,Pulmonology,T-017,Sandovalview,PA,27,"Brown, Lewis and Parsons Medical School"
PH-1974,4381779989,Ashley,Green,Geriatrics,T-039,West Tanner,LA,26,"Martinez, Hickman and Frazier Medical School"
PH-1975,0186432314,Sandra,Norris,Nephrology,T-038,Collinville,GA,23,Richardson-Miller Medical School
PH-1976,7003437432,Michael,James,Family Practice,T-009,Phillipsmouth,IL,4,Taylor-Davis Medical School
PH-1977,2311541119,Mary,Santana,Endocrinology,T-002,North Nicholas,NM,24,Wright Group Medical School
PH-1978,9300522144,Frank,Hancock,Internal Medicine,T-031,Valdezbury,WA,31,Velasquez-Castro Medical School
PH-1979,2561161599,Jennifer,Collins,Rheumatology,T-034,South Laura,CO,24,"Hill, Wilcox and Edwards Medical School"
PH-1980,7582682950,Amanda,Nelson,Family Practice,T-026,Tammyburgh,AS,16,Anderson LLC Medical School
PH-1981,8593580352,William,Johnson,Endocrinology,T-013,Port Tylerton,VI,15,Moran-Romero Medical School
PH-1982,9735442524,Jane,Kennedy,Family Practice,T-016,Olsonport,WI,30,Cunningham-Baker Medical School
PH-1983,9304640060,Paul,Patel,Family Practice,T-036,South Kenneth,NE,3,Horne Ltd Medical School
PH-1984,7553779385,Rebecca,Grimes,Gastroenterology,T-022,Smithville,DC,12,Johnson LLC Medical School
PH-1985,0725453960,Christopher,Hamilton,Endocrinology,T-004,East Megan,WA,31,Harrison-Alexander Medical School
PH-1986,2625174316,Kim,Robinson,Geriatrics,T-023,Brianbury,WA,20,"Good, Waters and Phillips Medical School"
PH-1987,9884427895,Eric,Middleton,Cardiology,T-028,Davisfort,OR,16,Hudson-Swanson Medical School
PH-1988,5495957812,Shane,Lee,Endocrinology,T-015,South Jennaport,TX,17,"Roy, Owen and Gonzales Medical School"
PH-1989,1832240239,Tammie,Long,Family Practice,T-013,South Paul,NH,19,Hull-Nelson Medical School
PH-1990,0404655112,Andrea,Hall,Internal Medicine,T-018,North Tammiestad,AL,14,Zimmerman and Sons Medical School
PH-1991,8920745952,Laura,Frederick,Internal Medicine,T-036,South Kimberly,MH,20,Henry-Norton Medical School
PH-1992,2393543373,Jessica,Anderson,Hematology,T-007,Meyerborough,PA,4,Carrillo-Lane Medical School
PH-1993,1510026077,Katherine,Jones,Family Practice,T-002,Lake Courtney,UT,5,"Cruz, Wiley and Estrada Medical School"
PH-1994,6537155731,Tara,Kelly,Cardiology,T-032,New Ashleyborough,CA,13,"Chavez, Johnson and Patrick Medical School"
PH-1995,5079337731,Toni,Salazar,Cardiology,T-010,West Shelly,WA,10,Holmes-Williams Medical School
PH-1996,2759082680,Aaron,Brown,Gastroenterology,T-021,East Anthony,SD,8,"Woods, Savage and Acevedo Medical School"
PH-1997,1894523959,Robert,Johnson,Internal Medicine,T-039,East Charles,MD,14,"Meadows, English and Black Medical School"
PH-1998,7517579032,James,Fuentes,Internal Medicine,T-021,Port Ryantown,FM,9,"Campbell, Jones and Rogers Medical School"
PH-1999,2413007886,Tristan,Bailey,Cardiology,T-031,Nguyenside,MA,40,Matthews PLC Medical School
PH-2000,1450497236,Robert,Carter,Family Practice,T-019,Andersonburgh,NY,36,Moses-Garcia Medical School
PH-2001,1420438450,Evelyn,Barker,Nephrology,T-013,Thomasfort,FM,14,Green-Lee Medical School
PH-2002,4939416674,Tanya,Alexander,Neurology,T-029,Elliottstad,ND,36,Griffin-Oliver Medical School
PH-2003,1066726418,Seth,Young,Family Practice,T-010,Medinamouth,IL,31,Kennedy-Jones Medical School
PH-2004,2493164598,Yesenia,House,Emergency Medicine,T-001,Tinamouth,ND,7,Nelson Inc Medical School
PH-2005,4079365187,Nathaniel,Hartman,Family Practice,T-021,South Rachel,MH,28,"Taylor, Williams and Arellano Medical School"
PH-2006,3273571256,Patricia,Branch,Emergency Medicine,T-023,East Melissatown,AK,20,"Deleon, Ellis and Hunter Medical School"
PH-2007,9591532425,Kimberly,James,Endocrinology,T-025,New Ambertown,FM,28,Rangel-Shepherd Medical School
PH-2008,3690303413,Lydia,Sullivan,Internal Medicine,T-021,East Brianna,MD,18,Oconnor-Herrera Medical School
PH-2009,9977070600,Victor,Mcmillan,Family Practice,T-029,Port Joshuabury,IA,19,Johnson-Williams Medical School
PH-2010,4917443687,Christopher,Chandler,Family Practice,T-001,Allenmouth,NE,3,Golden LLC Medical School
PH-2011,7740545866,David,Hernandez,Oncology,T-035,Parkerview,GA,40,Hunter-Khan Medical School
PH-2012,1419887263,Jeanne,Parks,Internal Medicine,T-038,North Cynthia,DC,20,Reeves PLC Medical School
PH-2013,9821590071,Jason,Booker,Internal Medicine,T-034,West Jenniferhaven,KS,21,Barnes-Mclean Medical School
PH-2014,7154176604,Leslie,Kelley,Family Practice,T-023,New Christopher,CT,6,Jennings-Rodgers Medical School
PH-2015,5767765766,Richard,King,Family Practice,T-013,Williamsstad,DC,23,Porter Ltd Medical School
PH-2016,5296455217,Michael,Roberts,Oncology,T-002,Morenoshire,OH,19,"Freeman, Thomas and Ward Medical School"
PH-2017,4220618506,Pamela,Jackson,Hospitalist,T-007,Bowersbury,SD,20,"Reynolds, Jennings and Johnson Medical School"
PH-2018,6724663903,Francis,Delacruz,Hematology,T-027,Johnborough,CO,2,"Horton, Cooke and Hoover Medical School"
PH-2019,3301118406,Michael,Shaw,Family Practice,T-036,Matthewfort,MD,19,Anderson-Roberts Medical School
PH-2020,2961514369,Stephen,King,Rheumatology,T-039,Zimmermanhaven,IL,18,Jones-Chavez Medical School
PH-2021,9838713556,Stephanie,Sloan,Internal Medicine,T-007,Mcphersonbury,TN,17,Morton PLC Medical School
PH-2022,9586417825,Shirley,Hughes,Emergency Medicine,T-040,Lake Davidshire,DE,4,"Reynolds, Baker and Coleman Medical School"
PH-2023,9476293684,Derrick,Fox,General Practice,T-005,Maryfort,OR,30,Lee-Olson Medical School
PH-2024,9010271909,Lawrence,Cortez,Family Practice,T-024,Port Albert,ND,29,"Gibson, Garcia and Anderson Medical School"
PH-2025,5190456244,Robert,White,Internal Medicine,T-024,North Peterchester,MT,14,Chen and Sons Medical School
PH-2026,9350824326,David,Allen,Internal Medicine,T-019,West Alexiston,SD,12,Edwards-Blackburn Medical School
PH-2027,9841420248,Kenneth,Mullins,Internal Medicine,T-030,Brandonview,MN,24,Wolf Ltd Medical School
PH-2028,9332809997,Andrew,Baker,Oncology,T-023,West Sarahborough,CO,17,Solomon Inc Medical School
PH-2029,7718235327,Thomas,Day,Emergency Medicine,T-032,Grahammouth,KS,9,Sanders-Kim Medical School
PH-2030,7573554814,Taylor,Davis,Hematology,T-024,Sullivanville,MA,35,"Wright, Robinson and Ingram Medical School"
PH-2031,2942702150,Sarah,Garcia,Nephrology,T-019,Mariabury,SC,12,Hudson Group Medical School
PH-2032,2798958247,Thomas,Lewis,Gastroenterology,T-021,Port Davidton,IN,1,Ellison-Barker Medical School
PH-2033,1275939557,Elizabeth,Miller,Internal Medicine,T-032,Laurieland,WY,39,"Davis, Shepard and Lopez Medical School"
PH-2034,2065910044,Jake,King,Endocrinology,T-018,South Joseph,KS,32,Colon Ltd Medical School
PH-2035,9691422007,Crystal,Martin,Nephrology,T-018,Sandershaven,IA,39,Moore-Romero Medical School
PH-2036,8785710933,Amber,Watson,Geriatrics,T-018,North Bradleyton,MH,8,Wade and Sons Medical School
PH-2037,2586775465,Andrea,Martinez,Nephrology,T-034,New Dominique,NH,7,"Johnson, Roberts and Lara Medical School"
PH-2038,3324656841,Matthew,Goodman,Family Practice,T-038,West David,MD,9,Harris-Dudley Medical School
PH-2039,1851769659,Michael,Carpenter,Geriatrics,T-008,Kristinatown,AZ,35,"Dorsey, Hull and Perez Medical School"
PH-2040,3752296484,Dana,Davis,Nephrology,T-014,East Tara,DC,28,Davis-Baker Medical School
PH-2041,5795372376,Robert,Nelson,Gastroenterology,T-039,Douglaschester,ME,20,Brown PLC Medical School
PH-2042,7081372298,Douglas,Smith,Family Practice,T-028,West Danielle,FL,12,Stafford-Lambert Medical School
PH-2043,9229501496,Rachael,Hawkins,Internal Medicine,T-014,South Lindashire,AS,22,Gonzalez-Brown Medical School
PH-2044,8783476790,Brent,Rowland,Internal Medicine,T-020,West Kevin,NE,38,Bennett-Parker Medical School
PH-2045,8360943868,Erik,Fleming,Cardiology,T-015,Rebeccatown,NC,24,Rogers-White Medical School
PH-2046,6297266923,Lindsay,Strickland,Internal Medicine,T-007,Sethburgh,NM,31,Chen LLC Medical School
PH-2047,6892704723,Kimberly,Frazier,Family Practice,T-005,Danachester,MT,38,Garcia-Gomez Medical School
PH-2048,4961806862,Wayne,Dunn,Hematology,T-039,Benderburgh,KY,18,Munoz-Mercer Medical School
PH-2049,0395186956,Lauren,Hall,Hematology,T-015,Joshuaside,ND,30,Dominguez and Sons Medical School
PH-2050,1838016934,Taylor,Richards,Neurology,T-017,Lake Marissa,PW,4,Snyder Group Medical School
PH-2051,9398012201,Paul,Davis,Family Practice,T-031,Henrytown,SC,39,Allen Inc Medical School
PH-2052,5231336314,Kayla,Wheeler,Pulmonology,T-006,North Gary,AZ,38,Sanchez PLC Medical School
PH-2053,9672012959,Andrew,Charles,General Practice,T-034,North Elizabeth,NH,15,Reid-Ross Medical School
PH-2054,9000191765,Megan,Stephenson,Cardiology,T-037,West Melissa,NC,32,Scott and Sons Medical School
PH-2055,8715154746,Christine,Wilson,Internal Medicine,T-022,Lake Hannahmouth,AL,22,Webb PLC Medical School
PH-2056,2040093808,Sarah,Harris,Hospitalist,T-003,East Maryburgh,DE,12,Wade-Smith Medical School
PH-2057,5932418325,Jacob,Hayes,Family Practice,T-017,West Dylan,VI,7,Henson Inc Medical School
PH-2058,3116795428,Stephanie,Mcgee,Internal Medicine,T-002,South Troy,AK,4,Curry Inc Medical School
PH-2059,6781167862,Stephanie,Smith,Cardiology,T-024,Codyborough,NY,17,Baxter-Webster Medical School
PH-2060,6730220994,Christopher,Jennings,Internal Medicine,T-019,Jasontown,LA,5,"Smith, Conner and Jones Medical School"
PH-2061,8410507550,Allison,Shaw,Gastroenterology,T-009,New Kelly,NM,27,Brown-Harrington Medical School
PH-2062,8467970083,Wendy,Santos,Endocrinology,T-021,Nelsonport,MP,24,Morgan PLC Medical School
PH-2063,3550172727,Danielle,Holden,Geriatrics,T-024,Lake Devin,HI,35,"Johnson, Bradford and Payne Medical School"
PH-2064,3205112134,Anthony,Woodard,Oncology,T-037,Fergusonland,FM,40,"Carlson, Cox and White Medical School"
PH-2065,0651174711,Steven,Barnett,Gastroenterology,T-035,Ambermouth,OK,31,Gaines-Hawkins Medical School
PH-2066,3124079044,Amy,Miller,Internal Medicine,T-025,New Toni,NC,40,Ray Inc Medical School
PH-2067,1456767761,Breanna,Morgan,Cardiology,T-014,Annetown,CT,13,Williams-Hernandez Medical School
PH-2068,1764517702,Nicole,Wade,Family Practice,T-017,West Janestad,IN,36,Hayes-Sawyer Medical School
PH-2069,7725320959,Dawn,White,Internal Medicine,T-035,Alexandriaside,NJ,17,Ward PLC Medical School
PH-2070,7272993357,Patricia,Sims,Gastroenterology,T-013,Lake Rachel,AK,2,"Sanchez, Shaw and Wade Medical School"
PH-2071,3984648442,Erica,Wright,Family Practice,T-026,West Jennifer,MO,22,"Reed, Mckinney and Morrison Medical School"
PH-2072,8867622735,Teresa,Delacruz,Internal Medicine,T-003,Port Larry,AL,35,Mccoy-Brown Medical School
PH-2073,1663340142,Christopher,Ross,Oncology,T-012,West Nicole,MA,24,Compton Group Medical School
PH-2074,3628862335,Stephen,Campbell,Emergency Medicine,T-039,Michaelville,WA,39,"Harding, Harris and Pitts Medical School"
PH-2075,2111754944,Victoria,Cook,Cardiology,T-012,Garrettland,SC,13,"Schmidt, Evans and Chase Medical School"
PH-2076,4638151291,David,Browning,Emergency Medicine,T-033,Karenburgh,MH,40,Guerrero-Roberts Medical School
PH-2077,9987247353,Denise,Howell,Family Practice,T-035,Brooksshire,AS,3,Ward Inc Medical School
PH-2078,0751451834,Timothy,Carroll,Internal Medicine,T-026,North Matthew,NH,11,"Jackson, Nguyen and Gonzalez Medical School"
PH-2079,1081246437,Amanda,Becker,Gastroenterology,T-010,Caseport,IL,34,"Williams, Meyers and Jones Medical School"
PH-2080,4606696106,Lisa,Larson,Family Practice,T-031,Allenmouth,PW,11,Lawson-Ibarra Medical School
PH-2081,2187906506,Chris,Mejia,Family Practice,T-002,Millershire,AL,6,Rodriguez and Sons Medical School
PH-2082,5023160040,Jacob,Mcgrath,Internal Medicine,T-032,New Sarah,RI,20,"Perry, Carney and Dalton Medical School"
PH-2083,3212086149,Amy,Thomas,Family Practice,T-016,Port Stevenfurt,WV,25,Williamson-Olsen Medical School
PH-2084,7842001414,Mary,Taylor,Nephrology,T-039,Smithfort,IN,17,Jackson-Thornton Medical School
PH-2085,8615952859,Jeanne,Greene,Family Practice,T-006,Hesterfort,UT,23,Lewis-Molina Medical School
PH-2086,7982930557,Timothy,Harrison,Cardiology,T-006,South Scott,AK,38,Collins-Garrett Medical School
PH-2087,0593948150,Kelsey,Roth,Oncology,T-022,New Brian,IA,20,Dudley-Hamilton Medical School
PH-2088,0285869660,Melissa,Barnes,Cardiology,T-029,Kylemouth,PW,8,Smith-Tucker Medical School
PH-2089,1210184262,Elizabeth,James,Nephrology,T-033,Robinhaven,AK,22,Bond LLC Medical School
PH-2090,9408593565,John,Moore,Oncology,T-005,Daniellefort,WI,39,Gallagher-Landry Medical School
PH-2091,5076557374,Ann,Brady,Oncology,T-037,Jessicaberg,MA,30,Jackson LLC Medical School
PH-2092,8467901752,Melissa,Christian,Family Practice,T-010,New Joshua,TX,15,Murphy-Martin Medical School
PH-2093,9674999020,Lori,Ortega,Internal Medicine,T-018,Josephmouth,AL,23,Castro Inc Medical School
PH-2094,5912426957,Pamela,Walker,Internal Medicine,T-038,Chadborough,TX,35,"Harrell, Brooks and Wright Medical School"
PH-2095,2946142620,Joseph,Dixon,Family Practice,T-002,North Raymond,IA,30,Baker Group Medical School
PH-2096,1189787372,Adrienne,Curtis,Pulmonology,T-016,Wendyborough,TN,5,Holt Inc Medical School
PH-2097,4191716033,Tricia,Rojas,Neurology,T-039,North William,MN,20,Campbell-Rice Medical School
PH-2098,4366020931,Jeffrey,Lozano,Neurology,T-027,Lake Ericland,AZ,30,"Allen, Perry and Hardy Medical School"
PH-2099,6777736576,Larry,Bailey,Cardiology,T-027,Christinaton,IL,26,Lam-Gordon Medical School
PH-2100,9543511026,Claudia,Andrews,Internal Medicine,T-038,Jamieton,ND,5,"Dennis, Taylor and Vazquez Medical School"
PH-2101,3135148550,Steven,Thomas,Hospitalist,T-034,Andreberg,AS,15,Smith-Alexander Medical School
PH-2102,1514487621,Sarah,Conway,Family Practice,T-031,Haleyside,IA,19,"Zhang, Guerrero and Chavez Medical School"
PH-2103,9730294069,Mark,Woods,Rheumatology,T-029,West Gary,AZ,39,Perez LLC Medical School
PH-2104,8937712582,Amanda,Schmidt,General Practice,T-003,New Elizabethshire,ME,29,"Howard, Miller and Shelton Medical School"
PH-2105,5991945644,Ryan,Saunders,Hospitalist,T-033,East Makayla,AL,38,Scott LLC Medical School
PH-2106,2428678554,Tristan,Smith,Gastroenterology,T-027,New Briannafort,PA,33,"Reed, Williams and Barry Medical School"
PH-2107,4670936725,Rebecca,Paul,Oncology,T-031,North Laurenport,TN,38,Murray Ltd Medical School
PH-2108,0734603161,Jeffrey,Evans,General Practice,T-027,Matthewsberg,AS,36,"Reese, Cruz and Adams Medical School"
PH-2109,7527542832,Kathleen,Webster,Oncology,T-018,Mcdanielhaven,MA,1,Chung Ltd Medical School
PH-2110,0668815571,Heather,Diaz,Endocrinology,T-035,Byrdland,VI,31,Perry-Odom Medical School
PH-2111,4093636460,Matthew,Andrade,Internal Medicine,T-001,Davidchester,DE,25,Robinson PLC Medical School
PH-2112,5632245182,Nathaniel,Lawson,Rheumatology,T-020,New Davidberg,SD,3,"Jordan, Bradley and Singleton Medical School"
PH-2113,4869784879,Karen,Romero,Internal Medicine,T-002,Stevensonland,OK,18,Spears-Brown Medical School
PH-2114,2704369225,Lisa,Dennis,Cardiology,T-010,Kingbury,AL,5,Anderson LLC Medical School
PH-2115,6901763191,Ashley,Shaw,Geriatrics,T-034,Sancheztown,MP,38,"Cox, Reed and Burnett Medical School"
PH-2116,0622306356,Thomas,Davidson,Emergency Medicine,T-010,Tracystad,MO,12,"Simon, Martin and Franklin Medical School"
PH-2117,4104003273,Andrew,Goodwin,Family Practice,T-021,Katieburgh,VT,6,Torres-Neal Medical School
PH-2118,6352356118,Zachary,Mullins,Emergency Medicine,T-003,East Maryside,AL,10,"Cameron, Vincent and Chambers Medical School"
PH-2119,9586218531,Jennifer,Davis,Pulmonology,T-026,New Kathleen,NH,21,Pope-Johnson Medical School
PH-2120,3666636947,Gregory,Jones,Pulmonology,T-038,East Robert,PR,26,Perkins-Ramirez Medical School
PH-2121,0337902940,Marissa,Henry,Internal Medicine,T-015,West Cynthia,ID,16,"Newton, Keller and Moore Medical School"
PH-2122,4527567195,Brandon,Drake,Cardiology,T-037,North Mike,NY,3,Peters-Bryant Medical School
PH-2123,1265249489,Charles,Kelly,Geriatrics,T-031,New Wesley,GA,13,Meadows Inc Medical School
PH-2124,5149777649,Christopher,Ross,Family Practice,T-021,South Mercedesmouth,MT,2,Taylor-Barrera Medical School
PH-2125,2261954902,Anna,Hoffman,Pulmonology,T-038,Bettyport,ID,26,"Phelps, Olsen and Yang Medical School"
PH-2126,5776613886,Matthew,Morgan,Internal Medicine,T-038,Lake Patricialand,UT,25,Wheeler-Cortez Medical School
PH-2127,7832395936,Lindsay,Bradshaw,Geriatrics,T-008,Christophermouth,AK,33,Reyes-Hoffman Medical School
PH-2128,5360878072,Aaron,Taylor,Nephrology,T-038,Lake Jennifer,OH,21,"Garcia, Jones and Smith Medical School"
PH-2129,9966763720,James,Wallace,Internal Medicine,T-021,Kimhaven,IN,20,Ward-Webb Medical School
PH-2130,7190565743,Brianna,Burns,Endocrinology,T-031,West Jorgemouth,ID,29,"Sanchez, Long and Swanson Medical School"
PH-2131,0954688730,Kari,Holmes,Endocrinology,T-015,Fergusonton,PR,30,Rivera Inc Medical School
PH-2132,2926625478,Patricia,Parks,Rheumatology,T-029,Zacharyport,AL,16,Chan Group Medical School
PH-2133,1597000190,Tammy,Schaefer,Geriatrics,T-037,Clarkhaven,MD,22,Long-Hardin Medical School
PH-2134,3474369390,Angela,Hill,Hospitalist,T-040,North Autumn,MD,29,"Gray, Jones and Robinson Medical School"
PH-2135,1305428425,Crystal,Garcia,Cardiology,T-028,East Katelynport,VI,38,"Smith, Carter and Stanley Medical School"
PH-2136,4125979990,Jessica,Perez,Internal Medicine,T-033,East Angela,VT,9,Shelton-Archer Medical School
PH-2137,6606289513,Kimberly,Decker,Internal Medicine,T-027,Lake Jasonfort,OH,24,Ferguson LLC Medical School
PH-2138,4308183632,Hannah,Carroll,Hospitalist,T-029,Lake Cindy,TX,28,Thornton-White Medical School
PH-2139,6382071548,Christopher,Nguyen,Nephrology,T-023,East Mallory,CT,29,Hess PLC Medical School
PH-2140,6057767719,Derrick,Bush,Pulmonology,T-007,Port Arthur,IN,36,Weeks PLC Medical School
PH-2141,7574058923,Erin,Smith,Internal Medicine,T-002,Smithmouth,NM,25,"Olson, Wheeler and Schneider Medical School"
PH-2142,4972655713,Sandra,Campbell,Rheumatology,T-027,Woodsview,UT,1,Davis-Mcgee Medical School
PH-2143,5375257448,Amanda,Bird,Cardiology,T-025,Donaldchester,SD,3,"Berry, Williams and Rodriguez Medical School"
PH-2144,8511156733,Amy,Cooper,Neurology,T-006,Steveport,WA,2,Snyder-Johnson Medical School
